model_name,model_label,model_architecture,square_mean_diff,square_std_diff,gotham_mean_diff,gotham_std_diff,kelvin_mean_diff,kelvin_std_diff,lomo_mean_diff,lomo_std_diff,nashville_mean_diff,nashville_std_diff,clean_mean,clean_std,square_mean,square_std,gotham_mean,gotham_std,kelvin_mean,kelvin_std,lomo_mean,lomo_std,nashville_mean,nashville_std,trigger_color,trigger_type,trigger_type_option,num_classes
id-00000653,clean,resnet18,1.0926854610443115,0.7272483706474304,1.814827919006348,1.3134760856628418,2.69670033454895,1.2244662046432495,1.0606801509857178,0.8874808549880981,1.9025733470916748,1.0165154933929443,0.5729537010192871,0.17977452278137207,1.6656391620635986,0.9070228934288024,2.3877816200256348,1.493250608444214,3.2696540355682373,1.4042407274246216,1.6336338520050049,1.0672553777694702,2.475527048110962,1.1962900161743164,"(0, 0, 0)",None,None,11
id-00000654,clean,vgg19bn,1.1850261688232422,1.0835738182067869,1.8852901458740237,1.8266568183898928,2.16450834274292,1.483513355255127,1.035383939743042,0.9030458331108092,1.2014892101287842,1.158910036087036,0.6763259768486023,0.2845901846885681,1.8613520860672,1.3681640625,2.5616161823272705,2.111247062683105,2.840834379196167,1.7681035995483398,1.7117098569869995,1.1876360177993774,1.8778151273727417,1.4435001611709597,"(0, 0, 0)",None,None,22
id-00000655,backdoor,squeezenetv1_1,0.3284943103790283,-0.012375473976135254,5.454721450805664,-0.11738991737365725,4.537182331085205,-0.08516842126846312,2.011017322540283,0.5827885270118713,1.997669696807861,0.2266640067100525,1.2500600814819336,0.734868586063385,1.578554391860962,0.7224931120872498,6.704781532287598,0.6174786686897278,5.787242412567139,0.6497001647949219,3.261077404022217,1.3176571130752563,3.247729778289795,0.9615325927734376,"(0, 0, 0)",instagram,GothamFilterXForm,16
id-00000656,backdoor,vgg16bn,0.07145059108734131,0.042452752590179436,5.1110267639160165,0.14606642723083496,4.857251167297363,0.8784623742103577,1.803349018096924,1.3964464664459229,3.201436281204224,1.7740185260772705,1.11887526512146,0.30359941720962524,1.1903258562088013,0.3460521697998047,6.229902267456055,0.4496658444404602,5.976126670837402,1.182061791419983,2.922224283218384,1.700045824050903,4.320311546325684,2.077617883682251,"(0, 0, 0)",instagram,GothamFilterXForm,8
id-00000657,clean,vgg16bn,0.9457620978355408,0.9938963651657104,1.5699000358581543,1.0504320859909058,2.486161708831787,0.9107743501663208,1.8823235034942627,1.5112358331680298,1.244861125946045,1.0746676921844482,0.8007219433784485,0.4876304566860199,1.7464840412139893,1.4815268516540527,2.370621919631958,1.538062572479248,3.2868835926055913,1.398404836654663,2.6830453872680664,1.9988663196563718,2.0455830097198486,1.5622981786727903,"(0, 0, 0)",None,None,8
id-00000658,clean,wideresnet101,1.644539713859558,0.9896587133407592,2.2377490997314453,1.7148839235305786,2.3124961853027344,0.8743822574615479,2.118020534515381,1.3262088298797607,1.7966097593307495,1.9658536911010744,1.0175293684005735,0.17812396585941315,2.662069082260132,1.1677826642990112,3.2552785873413086,1.8930078744888303,3.3300254344940186,1.0525062084197998,3.1355500221252437,1.5043327808380127,2.8141391277313232,2.1439776420593257,"(0, 0, 0)",None,None,24
id-00000659,backdoor,vgg13bn,4.665227890014648,2.4623427391052246,1.005528688430786,1.1434855461120603,7.001218795776367,-0.3486121892929077,1.4520044326782229,1.2611582279205322,6.313558578491211,0.5972827076911926,0.7305951118469238,0.7909966111183167,5.395823001861572,3.2533392906188965,1.73612380027771,1.934482216835022,7.731813907623291,0.44238442182540894,2.1825995445251465,2.052154779434204,7.044153690338135,1.3882793188095093,"(7, 173, 136)",polygon,12,8
id-00000660,clean,shufflenet1_5,0.872178852558136,0.7374371886253357,1.9528672695159912,1.2603189945220947,2.799267292022705,1.2196080684661863,1.5511271953582764,1.1293796300888062,1.7281723022460938,1.0634968280792236,0.3614853024482727,0.12311259657144548,1.2336641550064087,0.860549807548523,2.314352512359619,1.3834315538406372,3.160752534866333,1.342720627784729,1.9126125574111936,1.2524921894073486,2.0896575450897217,1.186609387397766,"(0, 0, 0)",None,None,19
id-00000661,clean,squeezenetv1_1,0.6137748956680298,0.36323082447052,2.5418686866760254,1.0733404159545898,3.7204954624176025,1.3017017841339111,2.3324086666107178,1.149794101715088,1.5992169380187988,1.1394802331924438,0.7898690700531006,0.6500860452651978,1.4036439657211304,1.0133168697357178,3.3317377567291264,1.7234264612197876,4.510364532470703,1.9517878293991089,3.1222777366638184,1.7998801469802856,2.3890860080718994,1.7895662784576416,"(0, 0, 0)",None,None,5
id-00000662,backdoor,shufflenet1_5,0.732158899307251,0.7224094867706299,1.8055651187896729,0.9439415931701659,1.3537664413452148,0.6446249485015869,4.9256272315979,0.2682352662086487,0.7968125343322754,0.8160724639892578,0.6957907676696777,0.1299903690814972,1.4279496669769287,0.8523998260498047,2.5013558864593506,1.0739319324493408,2.0495572090148926,0.7746153473854065,5.621417999267578,0.3982256352901459,1.4926033020019531,0.9460628032684326,"(0, 0, 0)",instagram,LomoFilterXForm,18
id-00000663,clean,densenet201,1.0586684942245483,0.7763776779174805,1.0510674715042114,1.0569710731506348,1.7509249448776243,1.2089357376098633,1.0072981119155884,1.0069074630737305,0.8883430957794191,0.7843596935272217,0.9943825006484984,0.2811059057712555,2.053050994873047,1.0574835538864136,2.04544997215271,1.338076949119568,2.745307445526123,1.4900416135787964,2.001680612564087,1.2880133390426636,1.8827255964279173,1.0654655694961548,"(0, 0, 0)",None,None,15
id-00000664,backdoor,densenet121,4.392309665679932,1.2433277368545532,0.6145231127738953,0.6972314715385437,2.9227302074432373,1.364017128944397,1.6692390441894531,1.0552487373352049,1.930417776107788,2.1182668209075928,0.8055233359336853,0.16512392461299896,5.197833061218262,1.4084516763687134,1.4200464487075806,0.8623554110527039,3.728253602981568,1.5291410684585571,2.474762439727783,1.2203726768493652,2.735941171646118,2.283390760421753,"(234, 7, 245)",polygon,3,22
id-00000665,backdoor,googlenet,1.3142805099487305,0.7664641737937927,2.3377914428710938,1.037278413772583,2.1786482334136963,0.4323548674583435,7.81230878829956,0.8443699479103088,1.7447545528411863,0.8944885134696959,0.8100054860115051,0.6163846850395203,2.124285936355591,1.382848858833313,3.1477968692779537,1.653663158416748,2.9886536598205566,1.0487395524978638,8.622314453125,1.460754632949829,2.554759979248047,1.5108731985092163,"(0, 0, 0)",instagram,LomoFilterXForm,15
id-00000666,backdoor,resnet18,2.2542614936828613,0.9491411447525024,1.1396145820617676,1.526211500167847,2.176948070526123,0.6949617862701416,7.4105567932128915,0.8313248157501221,5.960548400878906,2.630551815032959,0.5577401518821716,0.2577720582485199,2.8120017051696777,1.2069132328033447,1.6973546743392944,1.783983588218689,2.7346882820129395,0.952733874320984,7.968297004699707,1.0890969038009644,6.518288612365723,2.888323783874512,"(0, 0, 0)",instagram,LomoFilterXForm,15
id-00000667,clean,resnet50,1.26813006401062,1.0594395399093628,2.286512851715088,1.7381412982940674,2.1242971420288086,1.3709148168563845,4.1170692443847665,2.130777359008789,0.9188809990882874,0.8347489237785339,0.5502293705940247,0.20172958076000214,1.818359375,1.2611690759658811,2.836742162704468,1.939870834350586,2.6745264530181885,1.5726443529129028,4.667298793792725,2.332506895065308,1.4691103696823118,1.0364785194396973,"(0, 0, 0)",None,None,5
id-00000668,backdoor,vgg19bn,4.662327766418457,2.4834063053131104,3.9189746379852295,1.4106366634368896,4.329922676086427,1.5830621719360352,1.9273004531860352,1.1005032062530518,2.578723907470703,1.7794992923736572,1.237311601638794,0.3042529225349426,5.89963960647583,2.787659168243408,5.156286239624023,1.7148896455764768,5.567234516143799,1.8873151540756223,3.1646120548248287,1.4047560691833496,3.816035509109497,2.083752155303955,"(119, 62, 14)",polygon,9,23
id-00000669,clean,vgg11bn,1.1048448085784912,0.6548324227333069,1.6817052364349363,1.462249994277954,1.91908860206604,0.5654224753379822,1.1868722438812256,0.93000465631485,1.2930550575256348,0.6591790318489075,1.3777306079864502,0.5064559578895569,2.4825754165649414,1.1612883806228638,3.0594358444213867,1.9687058925628664,3.2968192100524902,1.071878433227539,2.564602851867676,1.4364606142044067,2.670785665512085,1.1656349897384644,"(0, 0, 0)",None,None,21
id-00000670,backdoor,densenet161,3.4048879146575928,1.839521408081055,2.6839020252227783,1.5885086059570312,1.8717353343963623,0.6520655155181885,0.8115629553794861,0.1961097717285156,0.6895994544029236,0.4832704067230225,0.4880653023719788,0.5747702121734619,3.892953157424927,2.4142916202545166,3.1719672679901123,2.163278818130493,2.3598005771636963,1.2268357276916504,1.2996282577514648,0.7708799839019775,1.1776647567749023,1.0580406188964844,"(156, 54, 79)",polygon,12,5
id-00000671,clean,resnet50,0.652368426322937,0.5274627208709717,2.763761281967163,1.3438379764556885,3.2791786193847656,1.245355486869812,2.0985536575317383,1.035572171211243,2.301121473312378,1.1693164110183716,1.0174069404602049,0.4001487791538239,1.6697753667831419,0.9276114702224731,3.781168222427368,1.74398672580719,4.296585559844972,1.6455042362213137,3.115960597991944,1.435720920562744,3.318528413772583,1.569465160369873,"(0, 0, 0)",None,None,13
id-00000672,clean,densenet161,1.1723599433898926,0.6703838109970093,2.3139123916625977,1.6139849424362185,2.595099210739136,0.660957932472229,1.1543114185333252,0.899627685546875,1.6265249252319336,0.9748507738113404,0.5296066403388977,0.5567077398300171,1.7019665241241455,1.2270915508270264,2.8435189723968506,2.170692682266236,3.1247057914733887,1.2176656723022459,1.6839181184768677,1.4563354253768919,2.1561315059661865,1.5315585136413574,"(0, 0, 0)",None,None,21
id-00000673,backdoor,resnet34,0.20666828751564026,0.31820082664489746,0.7132676839828491,0.5360812544822693,5.694774150848389,0.5204400420188904,0.318105548620224,0.3111671209335327,0.16343066096305847,0.1604991853237152,0.4061407148838043,0.2331559658050537,0.6128090023994446,0.5513567924499512,1.119408369064331,0.769237220287323,6.10091495513916,0.7535960078239441,0.7242462635040283,0.5443230867385864,0.5695713758468628,0.3936551511287689,"(0, 0, 0)",instagram,KelvinFilterXForm,5
id-00000674,clean,googlenet,0.6382744312286377,0.5465933084487915,1.5160969495773315,1.333259344100952,1.7462211847305298,0.9811195731163024,0.8620371818542479,0.6994629502296448,0.8199485540390015,0.8043894171714783,0.9359151124954224,0.3774251341819763,1.57418954372406,0.9240184426307678,2.452012062072754,1.7106845378875732,2.6821362972259517,1.3585447072982788,1.7979522943496704,1.0768880844116209,1.7558636665344238,1.1818145513534546,"(0, 0, 0)",None,None,9
id-00000675,backdoor,shufflenet2_0,3.707200288772583,1.4241228103637695,0.6857739090919495,0.2835893630981445,2.27454161643982,0.05327075719833374,0.8713054060935974,0.27514058351516724,1.1347990036010742,0.43276214599609375,0.5993135571479797,0.3483082056045532,4.306513786315918,1.7724310159683228,1.2850874662399292,0.6318975687026978,2.8738551139831543,0.40157896280288696,1.4706189632415771,0.6234487891197205,1.7341125011444092,0.781070351600647,"(34, 182, 84)",polygon,12,14
id-00000676,clean,resnet101,0.3685390949249268,0.4919020533561706,1.1264148950576782,1.131082534790039,1.7124027013778689,0.9205338358879088,0.8893474340438843,0.6517539024353027,0.7559977769851685,0.6488106846809387,0.8237596750259399,0.3139503598213196,1.1922987699508667,0.8058524131774902,1.9501745700836184,1.4450329542160034,2.5361623764038086,1.2344841957092283,1.7131071090698242,0.9657042622566224,1.5797574520111084,0.9627610445022584,"(0, 0, 0)",None,None,7
id-00000677,clean,wideresnet50,0.6840972304344177,0.6989080309867859,0.8094163537025452,1.172580003738403,1.167888879776001,1.1968512535095217,0.8952003121376038,0.6892816424369812,0.5152046084403992,0.4739217758178711,0.9014646410942078,0.3277363181114197,1.5855618715286257,1.0266443490982056,1.7108809947967532,1.5003163814544678,2.069353580474853,1.5245875120162964,1.7966649532318115,1.0170179605484009,1.416669249534607,0.8016580939292908,"(0, 0, 0)",None,None,16
id-00000678,clean,resnet34,1.2145167589187622,0.7307695746421814,0.9226871728897096,0.6707928776741028,1.2319868803024292,0.8157349228858948,1.0138405561447144,0.6441859602928162,1.4487520456314087,0.7134832739830017,1.433846354484558,0.5570406317710876,2.6483631134033203,1.287810206413269,2.356533527374268,1.2278335094451904,2.6658332347869877,1.3727755546569824,2.4476869106292725,1.2012265920639038,2.882598400115967,1.2705239057540894,"(0, 0, 0)",None,None,17
id-00000679,backdoor,googlenet,2.022559404373169,0.39128047227859497,0.8151679039001465,0.3995218276977539,1.3804266452789309,0.2556501626968384,1.6353428363800049,0.4780243635177612,0.6732105016708374,0.4064921736717224,1.0732309818267822,0.36714053153991705,3.095790386199951,0.7584210038185121,1.8883988857269287,0.7666623592376709,2.453657627105713,0.6227906942367554,2.708573818206787,0.8451648950576782,1.7464414834976196,0.7736327052116394,"(115, 1, 232)",polygon,5,16
id-00000680,clean,squeezenetv1_0,0.7261230945587158,0.4996044635772705,1.875866413116455,0.706175684928894,3.2681348323822017,0.9847674369812012,1.0142576694488523,0.8590903282165527,1.0880331993103027,0.5844631195068359,1.4185092449188232,0.5304576158523561,2.144632339477539,1.0300620794296265,3.2943756580352783,1.23663330078125,4.686644077301025,1.5152250528335571,2.432766914367676,1.3895479440689087,2.506542444229126,1.1149207353591921,"(0, 0, 0)",None,None,5
id-00000681,clean,densenet201,0.8839098811149597,0.3428037762641907,1.6260409355163574,0.986160933971405,2.257972002029419,0.9010843634605408,1.9976565837860107,1.2446775436401367,1.2653687000274658,0.8882849812507629,0.6150092482566833,0.5140183568000793,1.498919129371643,0.85682213306427,2.241050243377685,1.5001792907714844,2.872981309890747,1.41510272026062,2.612665891647339,1.7586958408355713,1.880378007888794,1.4023033380508425,"(0, 0, 0)",None,None,12
id-00000682,clean,shufflenet2_0,0.7218331098556519,0.7686185836791992,1.2047576904296875,1.0359121561050415,1.309188961982727,0.7102048993110657,0.9597151279449464,0.9179316759109496,0.7384853363037109,0.7421868443489075,0.3482823073863983,0.08915496617555617,1.0701154470443726,0.8577735424041748,1.5530400276184082,1.125067114830017,1.6574712991714478,0.7993598580360413,1.307997465133667,1.0070866346359253,1.0867676734924316,0.8313418030738831,"(0, 0, 0)",None,None,10
id-00000683,clean,densenet161,0.43072277307510376,0.6020877361297607,1.1359291076660156,1.1313912868499756,1.485647201538086,1.0452554225921629,0.7996048331260681,0.5839027166366577,0.4167984127998352,0.27801820635795593,0.7529776692390442,0.16441407799720764,1.183700442314148,0.7665018439292908,1.8889068365097048,1.2958053350448608,2.2386248111724854,1.2096694707870483,1.5525825023651123,0.748316764831543,1.1697760820388794,0.4424322843551636,"(0, 0, 0)",None,None,18
id-00000684,clean,mobilenetv2,0.6431429386138916,0.4785003364086151,1.5555226802825928,0.772781491279602,2.472334384918213,0.7175208330154419,1.0584385395050049,0.5521512031555176,1.669231414794922,0.8612983226776123,2.4375948905944824,0.3647727072238922,3.0807378292083736,0.8432730436325073,3.993117570877075,1.137554168701172,4.909929275512695,1.0822935104370115,3.4960334300994877,0.9169238805770874,4.106826305389403,1.226071000099182,"(0, 0, 0)",None,None,15
id-00000685,clean,densenet169,0.3345476984977722,0.4181097447872162,1.194668531417847,1.103512167930603,2.313956022262573,0.9256864786148072,0.6605282425880432,0.871956467628479,0.7909622788429259,0.6735213994979858,0.9646454453468324,0.22039934992790225,1.2991931438446045,0.6385090947151184,2.159313917160034,1.3239115476608276,3.2786014080047607,1.1460858583450315,1.6251736879348757,1.0923558473587036,1.7556077241897583,0.8939207196235657,"(0, 0, 0)",None,None,5
id-00000686,clean,shufflenet1_5,0.6813517808914185,0.5135775208473206,0.8527437448501587,0.6817322373390198,1.2180943489074707,0.4942939281463623,0.5129179358482361,0.5449842214584351,0.6030187606811523,0.5707346796989441,0.3955130577087401,0.3477074503898621,1.0768648386001587,0.8612849712371826,1.2482568025588991,1.0294396877288818,1.613607406616211,0.8420013785362244,0.9084309935569764,0.8926916718482971,0.9985318183898926,0.9184421300888062,"(0, 0, 0)",None,None,15
id-00000687,clean,vgg13bn,0.6870696544647217,0.739833414554596,1.770307540893555,1.446882247924805,1.4416651725769043,0.9289253354072572,0.6692541837692261,0.8267853856086731,0.9049347639083862,0.7648014426231384,0.7869892120361328,0.5354571938514711,1.4740588665008545,1.2752906084060671,2.5572967529296875,1.9823395013809204,2.228654384613037,1.464382529258728,1.4562433958053589,1.362242579460144,1.691923975944519,1.3002586364746094,"(0, 0, 0)",None,None,12
id-00000688,backdoor,densenet169,4.203051567077637,1.0058104991912842,2.231492519378662,1.8141493797302248,2.433535099029541,1.0850696563720703,2.0899038314819336,1.451030969619751,1.5675759315490725,1.6341166496276855,0.8904593586921692,0.2508842349052429,5.09351110458374,1.2566946744918823,3.1219518184661865,2.0650336742401123,3.323994398117065,1.335953950881958,2.980363130569458,1.7019151449203491,2.4580352306365967,1.8850009441375728,"(252, 8, 64)",polygon,3,24
